unique_id,ds,cutoff,y,AutoARIMA,AutoETS,DynamicOptimizedTheta,AutoTheta,ADIDA,CrostonClassic,IMAPA,WindowAverage
06218080,2022-08-14,2022-07-10,0.6931472,1.0493784,0.97222716,1.048558,1.0148143,1.0485579,1.0362893,1.0485579,0.9460474
06218080,2022-08-21,2022-07-10,1.3862944,1.0493784,0.96737546,1.048558,1.012404,1.0485579,1.0362893,1.0485579,0.9460474
06218080,2022-08-28,2022-07-10,0.0,1.0493784,0.96252376,1.048558,1.0099937,1.0485579,1.0362893,1.0485579,0.9460474
06218080,2022-09-04,2022-07-10,0.0,1.0493784,0.95767206,1.048558,1.0075834,1.0485579,1.0362893,1.0485579,0.9460474
06218080,2022-09-11,2022-09-04,0.6931472,0.91326684,0.9363254,0.8786235,0.8536559,0.8786235,1.0657618,0.8786235,0.5198604
06218080,2022-09-18,2022-09-04,2.6390574,0.91326684,0.93129295,0.8786235,0.8511591,0.8786235,1.0657618,0.8786235,0.5198604
06218080,2022-09-25,2022-09-04,1.609438,0.91326684,0.92626053,0.8786235,0.8486623,0.8786235,1.0657618,0.8786235,0.5198604
06218080,2022-10-02,2022-09-04,1.7917595,0.91326684,0.92122805,0.8786235,0.84616554,0.8786235,1.0657618,0.8786235,0.5198604
06218080,2022-10-09,2022-09-04,0.6931472,0.91326684,0.91619563,0.8786235,0.84366876,0.8786235,1.0657618,0.8786235,0.5198604
06218080,2022-10-16,2022-09-04,0.6931472,0.91326684,0.9111632,0.8786235,0.841172,0.8786235,1.0657618,0.8786235,0.5198604
06218080,2022-10-23,2022-09-04,0.6931472,0.91326684,0.90613073,0.8786235,0.8386752,0.8786235,1.0657618,0.8786235,0.5198604
06218080,2022-10-30,2022-09-04,1.3862944,0.91326684,0.9010983,0.8786235,0.8361784,0.8786235,1.0657618,0.8786235,0.5198604
06218080,2022-11-06,2022-10-30,0.0,1.06628,0.93778324,1.0719035,1.0490354,1.071903,1.0532798,1.071903,0.866434
06218080,2022-11-13,2022-10-30,0.0,1.06628,0.9331571,1.0719035,1.0467486,1.071903,1.0532798,1.071903,0.866434
06218080,2022-11-20,2022-10-30,1.609438,1.06628,0.928531,1.0719035,1.0444618,1.071903,1.0532798,1.071903,0.866434
06218080,2022-11-27,2022-10-30,1.3862944,1.06628,0.92390484,1.0719035,1.042175,1.071903,1.0532798,1.071903,0.866434
06218080,2022-12-04,2022-10-30,0.0,1.06628,0.9192787,1.0719035,1.0398883,1.071903,1.0532798,1.071903,0.866434
06218080,2022-12-11,2022-10-30,0.0,1.06628,0.9146526,1.0719035,1.0376015,1.071903,1.0532798,1.071903,0.866434
06218080,2022-12-18,2022-10-30,2.8903718,1.06628,0.91002643,1.0719035,1.0353147,1.071903,1.0532798,1.071903,0.866434
06218080,2022-12-25,2022-10-30,0.0,1.06628,0.9054003,1.0719035,1.0330279,1.071903,1.0532798,1.071903,0.866434
06220301,2022-05-22,2022-05-15,0.6931472,1.6563163,1.9360638,1.8705736,1.8674872,1.8705736,1.8674709,1.8705736,1.8521327
06220301,2022-05-29,2022-05-15,2.3978953,1.685322,1.9360638,1.8705736,1.8671786,1.8705736,1.8674709,1.8705736,1.8521327
06220301,2022-06-05,2022-05-15,2.1972246,1.6155396,1.9360638,1.8705736,1.8668699,1.8705736,1.8674709,1.8705736,1.8521327
06220301,2022-06-12,2022-05-15,1.9459101,1.5956274,1.9360638,1.8705736,1.8665613,1.8705736,1.8674709,1.8705736,1.8521327
06220301,2022-06-19,2022-05-15,1.9459101,1.5776255,1.9360638,1.8705736,1.8662527,1.8705736,1.8674709,1.8705736,1.8521327
06220301,2022-06-26,2022-05-15,1.609438,1.5640016,1.9360638,1.8705736,1.865944,1.8705736,1.8674709,1.8705736,1.8521327
06220301,2022-07-03,2022-05-15,1.9459101,1.5467484,1.9360638,1.8705736,1.8656354,1.8705736,1.8674709,1.8705736,1.8521327
06220301,2022-07-10,2022-05-15,1.7917595,1.5246444,1.9360638,1.8705736,1.8653268,1.8705736,1.8674709,1.8705736,1.8521327
06220301,2022-07-17,2022-07-10,2.7080503,1.9295398,1.9306983,1.8497518,1.8462523,1.8497518,1.848763,1.8497518,1.8232543
06220301,2022-07-24,2022-07-10,1.7917595,1.9295397,1.9306983,1.8497518,1.8459023,1.8497518,1.848763,1.8497518,1.8232543
06220301,2022-07-31,2022-07-10,1.609438,1.9295397,1.9306983,1.8497518,1.8455523,1.8497518,1.848763,1.8497518,1.8232543
06220301,2022-08-07,2022-07-10,0.0,1.9295397,1.9306983,1.8497518,1.8452023,1.8497518,1.848763,1.8497518,1.8232543
06220301,2022-08-14,2022-07-10,1.3862944,1.9295396,1.9306983,1.8497518,1.8448523,1.8497518,1.848763,1.8497518,1.8232543
06220301,2022-08-21,2022-07-10,1.9459101,1.9295396,1.9306983,1.8497518,1.8445023,1.8497518,1.848763,1.8497518,1.8232543
06220301,2022-08-28,2022-07-10,1.7917595,1.9295396,1.9306983,1.8497518,1.8441523,1.8497518,1.848763,1.8497518,1.8232543
06220301,2022-09-04,2022-07-10,1.7917595,1.9295394,1.9306983,1.8497518,1.8438023,1.8497518,1.848763,1.8497518,1.8232543
06220301,2022-09-11,2022-09-04,1.3862944,1.7546892,1.9207778,1.7151537,1.7101668,1.7151537,1.7148589,1.7151537,1.7289308
06220301,2022-09-18,2022-09-04,0.0,1.7069952,1.9207778,1.7151537,1.7096682,1.7151537,1.7148589,1.7151537,1.7289308
06220301,2022-09-25,2022-09-04,1.3862944,1.6769563,1.9207778,1.7151537,1.7091695,1.7151537,1.7148589,1.7151537,1.7289308
06220301,2022-10-02,2022-09-04,2.3978953,1.6391093,1.9207778,1.7151537,1.7086709,1.7151537,1.7148589,1.7151537,1.7289308
06220301,2022-10-09,2022-09-04,1.609438,1.6037532,1.9207778,1.7151537,1.7081722,1.7151537,1.7148589,1.7151537,1.7289308
06220301,2022-10-16,2022-09-04,1.3862944,1.5700606,1.9207778,1.7151537,1.7076735,1.7151537,1.7148589,1.7151537,1.7289308
06220301,2022-10-23,2022-09-04,1.9459101,1.5360733,1.9207778,1.7151537,1.7071749,1.7151537,1.7148589,1.7151537,1.7289308
06220301,2022-10-30,2022-09-04,1.609438,1.5032796,1.9207778,1.7151537,1.7066762,1.7151537,1.7148589,1.7151537,1.7289308
06220301,2022-11-06,2022-10-30,1.9459101,1.757657,1.9001222,1.6095021,1.6025189,1.6095023,1.6079926,1.6095023,1.63777
06220301,2022-11-13,2022-10-30,1.9459101,1.7575619,1.9001222,1.6095021,1.6018206,1.6095023,1.6079926,1.6095023,1.63777
06220301,2022-11-20,2022-10-30,1.609438,1.7574667,1.9001222,1.6095021,1.6011223,1.6095023,1.6079926,1.6095023,1.63777
06220301,2022-11-27,2022-10-30,1.609438,1.7573715,1.9001222,1.6095021,1.6004239,1.6095023,1.6079926,1.6095023,1.63777
06220301,2022-12-04,2022-10-30,1.3862944,1.7572763,1.9001222,1.6095021,1.5997256,1.6095023,1.6079926,1.6095023,1.63777
06220301,2022-12-11,2022-10-30,0.6931472,1.7571812,1.9001222,1.6095021,1.5990273,1.6095023,1.6079926,1.6095023,1.63777
06220301,2022-12-18,2022-10-30,1.3862944,1.757086,1.9001222,1.6095021,1.598329,1.6095023,1.6079926,1.6095023,1.63777
06220301,2022-12-25,2022-10-30,0.6931472,1.7569908,1.9001222,1.6095021,1.5976306,1.6095023,1.6079926,1.6095023,1.63777
06220601,2022-05-22,2022-05-15,1.7917595,1.2557095,1.2900499,1.26648,1.2531109,1.3093778,1.2554402,1.3093778,1.6570103
06220601,2022-05-29,2022-05-15,0.0,1.2549856,1.2900499,1.26648,1.251774,1.3093778,1.2554402,1.3093778,1.6570103
06220601,2022-06-05,2022-05-15,0.6931472,1.254262,1.2900499,1.26648,1.250437,1.3093778,1.2554402,1.3093778,1.6570103
06220601,2022-06-12,2022-05-15,0.0,1.2535388,1.2900499,1.26648,1.2491001,1.3093778,1.2554402,1.3093778,1.6570103
06220601,2022-06-19,2022-05-15,1.609438,1.2528162,1.2900499,1.26648,1.2477632,1.3093778,1.2554402,1.3093778,1.6570103
06220601,2022-06-26,2022-05-15,2.8903718,1.2520939,1.2900499,1.26648,1.2464262,1.3093778,1.2554402,1.3093778,1.6570103
06220601,2022-07-03,2022-05-15,1.3862944,1.251372,1.2900499,1.26648,1.2450893,1.3093778,1.2554402,1.3093778,1.6570103
06220601,2022-07-10,2022-05-15,1.609438,1.2506505,1.2900499,1.26648,1.2437524,1.3093778,1.2554402,1.3093778,1.6570103
06220601,2022-07-17,2022-07-10,0.6931472,1.2675922,1.2977031,1.3089654,1.2950788,1.3507344,1.2770771,1.3507344,1.8738855
06220601,2022-07-24,2022-07-10,0.0,1.2977647,1.2977031,1.3089654,1.2936901,1.3507344,1.2770771,1.3507344,1.8738855
06220601,2022-07-31,2022-07-10,1.3862944,1.3428699,1.2977031,1.3089654,1.2923014,1.3507344,1.2770771,1.3507344,1.8738855
06220601,2022-08-07,2022-07-10,2.1972246,1.1644318,1.2977031,1.3089654,1.2909127,1.3507344,1.2770771,1.3507344,1.8738855
06220601,2022-08-14,2022-07-10,1.3862944,1.2675922,1.2977031,1.3089654,1.2895241,1.3507344,1.2770771,1.3507344,1.8738855
06220601,2022-08-21,2022-07-10,0.6931472,1.2841972,1.2977031,1.3089654,1.2881354,1.3507344,1.2770771,1.3507344,1.8738855
06220601,2022-08-28,2022-07-10,0.6931472,1.2977647,1.2977031,1.3089654,1.2867467,1.3507344,1.2770771,1.3507344,1.8738855
06220601,2022-09-04,2022-07-10,1.609438,1.2841972,1.2977031,1.3089654,1.2853581,1.3507344,1.2770771,1.3507344,1.8738855
06220601,2022-09-11,2022-09-04,0.0,1.2805289,1.2321665,1.2031717,1.187965,1.2037219,1.192509,1.2037219,1.0955067
06220601,2022-09-18,2022-09-04,0.0,1.128142,1.2321665,1.2031717,1.1864444,1.2037219,1.192509,1.2037219,1.0955067
06220601,2022-09-25,2022-09-04,0.6931472,1.220873,1.2321665,1.2031717,1.1849238,1.2037219,1.192509,1.2037219,1.0955067
06220601,2022-10-02,2022-09-04,1.7917595,1.1998885,1.2321665,1.2031717,1.1834031,1.2037219,1.192509,1.2037219,1.0955067
06220601,2022-10-09,2022-09-04,1.3862944,1.220873,1.2321665,1.2031717,1.1818825,1.2037219,1.192509,1.2037219,1.0955067
06220601,2022-10-16,2022-09-04,1.3862944,1.2114371,1.2321665,1.2031717,1.1803619,1.2037219,1.192509,1.2037219,1.0955067
06220601,2022-10-23,2022-09-04,1.7917595,1.1640152,1.2321665,1.2031717,1.1788412,1.2037219,1.192509,1.2037219,1.0955067
06220601,2022-10-30,2022-09-04,0.6931472,1.2418574,1.2321665,1.2031717,1.1773206,1.2037219,1.192509,1.2037219,1.0955067
06220601,2022-11-06,2022-10-30,1.609438,1.1363113,1.1564703,1.1203367,1.1036144,1.1206721,1.1118087,1.1206721,1.3143739
06220601,2022-11-13,2022-10-30,0.0,1.1437663,1.1564703,1.1203367,1.1019422,1.1206721,1.1118087,1.1206721,1.3143739
06220601,2022-11-20,2022-10-30,1.609438,1.1437663,1.1564703,1.1203367,1.1002699,1.1206721,1.1118087,1.1206721,1.3143739
06220601,2022-11-27,2022-10-30,0.6931472,1.1437663,1.1564703,1.1203367,1.0985976,1.1206721,1.1118087,1.1206721,1.3143739
06220601,2022-12-04,2022-10-30,1.7917595,1.1271871,1.1564703,1.1203367,1.0969254,1.1206721,1.1118087,1.1206721,1.3143739
06220601,2022-12-11,2022-10-30,0.6931472,1.0705025,1.1564703,1.1203367,1.0952531,1.1206721,1.1118087,1.1206721,1.3143739
06220601,2022-12-18,2022-10-30,1.3862944,1.0988448,1.1564703,1.1203367,1.0935808,1.1206721,1.1118087,1.1206721,1.3143739
06220601,2022-12-25,2022-10-30,0.0,1.0705025,1.1564703,1.1203367,1.0919086,1.1206721,1.1118087,1.1206721,1.3143739
06243201,2022-05-22,2022-05-15,0.6931472,1.3624773,1.3645128,0.66771364,0.6691729,1.3452682,1.3462569,1.3452682,1.1249524
06243201,2022-05-29,2022-05-15,1.3862944,1.3624772,1.3645128,1.9197515,1.9213587,1.3452682,1.3462569,1.3452682,1.1249524
06243201,2022-06-05,2022-05-15,0.6931472,1.3624772,1.3645128,1.9439585,1.945714,1.3452682,1.3462569,1.3452682,1.1249524
06243201,2022-06-12,2022-05-15,1.609438,1.3624771,1.3645128,1.8974419,1.8993456,1.3452682,1.3462569,1.3452682,1.1249524
06243201,2022-06-19,2022-05-15,2.1972246,1.3624771,1.3645128,0.96794724,0.96999943,1.3452682,1.3462569,1.3452682,1.1249524
06243201,2022-06-26,2022-05-15,0.0,1.362477,1.3645128,1.2407829,1.2429837,1.3452682,1.3462569,1.3452682,1.1249524
06243201,2022-07-03,2022-05-15,1.3862944,1.362477,1.3645128,1.6303346,1.6326841,1.3452682,1.3462569,1.3452682,1.1249524
06243201,2022-07-10,2022-05-15,0.6931472,1.3624768,1.3645128,1.6975517,1.7000501,1.3452682,1.3462569,1.3452682,1.1249524
06243201,2022-07-17,2022-07-10,0.6931472,0.8289999,1.3533591,0.71716833,0.716159,1.186704,1.201747,1.186704,1.0691665
06243201,2022-07-24,2022-07-10,2.4849067,1.1788248,1.3533591,0.4018618,0.40076816,1.186704,1.201747,1.186704,1.0691665
06243201,2022-07-31,2022-07-10,0.0,0.67896104,1.3533591,0.9342066,0.9330298,1.186704,1.201747,1.186704,1.0691665
06243201,2022-08-07,2022-07-10,0.6931472,0.94693834,1.3533591,0.7003215,0.6990625,1.186704,1.201747,1.186704,1.0691665
06243201,2022-08-14,2022-07-10,0.6931472,0.9581115,1.3533591,0.83263946,0.8312994,1.186704,1.201747,1.186704,1.0691665
06243201,2022-08-21,2022-07-10,0.0,0.76214045,1.3533591,0.7586036,0.75718355,1.186704,1.201747,1.186704,1.0691665
06243201,2022-08-28,2022-07-10,2.4849067,0.5639568,1.3533591,1.6021571,1.6006579,1.186704,1.201747,1.186704,1.0691665
06243201,2022-09-04,2022-07-10,0.6931472,0.37920636,1.3533591,1.4130868,1.4115094,1.186704,1.201747,1.186704,1.0691665
06243201,2022-09-11,2022-09-04,1.3862944,0.5989165,1.3370717,0.70025915,0.6984808,1.0650125,1.0781796,1.0650125,0.96780026
06243201,2022-09-18,2022-09-04,1.7917595,0.9328146,1.3370717,1.2242169,1.222311,1.0650125,1.0781796,1.0650125,0.96780026
06243201,2022-09-25,2022-09-04,0.0,0.40127233,1.3370717,1.3867831,1.3847535,1.0650125,1.0781796,1.0650125,0.96780026
06243201,2022-10-02,2022-09-04,1.7917595,0.8433346,1.3370717,1.8073587,1.8052084,1.0650125,1.0781796,1.0650125,0.96780026
06243201,2022-10-09,2022-09-04,0.6931472,0.88309884,1.3370717,1.0078641,1.0055964,1.0650125,1.0781796,1.0650125,0.96780026
06243201,2022-10-16,2022-09-04,1.7917595,1.0819576,1.3370717,-0.06594622,-0.06832838,1.0650125,1.0781796,1.0650125,0.96780026
06243201,2022-10-23,2022-09-04,0.0,0.84856033,1.3370717,0.39823395,0.39574045,1.0650125,1.0781796,1.0650125,0.96780026
06243201,2022-10-30,2022-09-04,0.0,0.5264609,1.3370717,1.2736192,1.2710172,1.0650125,1.0781796,1.0650125,0.96780026
06243201,2022-11-06,2022-10-30,1.609438,0.72433394,1.136624,0.7290667,0.72617865,0.9332007,1.142611,0.9332007,0.62122667
06243201,2022-11-13,2022-10-30,1.609438,0.3857194,1.136624,0.9416719,0.93853766,0.9332007,1.142611,0.9332007,0.62122667
06243201,2022-11-20,2022-10-30,0.6931472,1.0505089,1.136624,0.5989682,0.5955908,0.9332007,1.142611,0.9332007,0.62122667
06243201,2022-11-27,2022-10-30,0.0,0.40739682,1.136624,1.0754135,1.0717956,0.9332007,1.142611,0.9332007,0.62122667
06243201,2022-12-04,2022-10-30,0.0,0.41542622,1.136624,0.81856555,0.81470984,0.9332007,1.142611,0.9332007,0.62122667
06243201,2022-12-11,2022-10-30,1.609438,0.78784406,1.136624,1.3431696,1.3390788,0.9332007,1.142611,0.9332007,0.62122667
06243201,2022-12-18,2022-10-30,0.0,0.4771653,1.136624,0.9105013,0.90617794,0.9332007,1.142611,0.9332007,0.62122667
06243201,2022-12-25,2022-10-30,1.609438,0.85754275,1.136624,0.68113947,0.67658603,0.9332007,1.142611,0.9332007,0.62122667
06248702,2022-05-22,2022-05-15,1.609438,1.609438,1.2126948,1.3247705,1.3403412,1.324777,1.3159522,1.324777,1.4259456
06248702,2022-05-29,2022-05-15,1.609438,1.609438,1.2126948,1.3247705,1.3418978,1.324777,1.3159522,1.324777,1.4259456
06248702,2022-06-05,2022-05-15,0.6931472,1.609438,1.2126948,1.3247705,1.3434545,1.324777,1.3159522,1.324777,1.4259456
06248702,2022-06-12,2022-05-15,1.3862944,1.609438,1.2126948,1.3247705,1.345011,1.324777,1.3159522,1.324777,1.4259456
06248702,2022-06-19,2022-05-15,0.6931472,0.0,1.2126948,1.3247705,1.3465677,1.324777,1.3159522,1.324777,1.4259456
06248702,2022-06-26,2022-05-15,1.7917595,1.9459101,1.2126948,1.3247705,1.3481243,1.324777,1.3159522,1.324777,1.4259456
06248702,2022-07-03,2022-05-15,1.609438,0.0,1.2126948,1.3247705,1.3496809,1.324777,1.3159522,1.324777,1.4259456
06248702,2022-07-10,2022-05-15,1.3862944,0.0,1.2126948,1.3247705,1.3512375,1.324777,1.3159522,1.324777,1.4259456
06248702,2022-07-17,2022-07-10,0.0,0.6931472,1.222238,1.3438076,1.3585917,1.3438103,1.3388568,1.3438103,1.3701597
06248702,2022-07-24,2022-07-10,0.0,0.6931472,1.222238,1.3438076,1.3600699,1.3438103,1.3388568,1.3438103,1.3701597
06248702,2022-07-31,2022-07-10,1.9459101,1.609438,1.222238,1.3438076,1.3615481,1.3438103,1.3388568,1.3438103,1.3701597
06248702,2022-08-07,2022-07-10,0.0,1.3862944,1.222238,1.3438076,1.3630263,1.3438103,1.3388568,1.3438103,1.3701597
06248702,2022-08-14,2022-07-10,0.0,0.0,1.222238,1.3438076,1.3645045,1.3438103,1.3388568,1.3438103,1.3701597
06248702,2022-08-21,2022-07-10,0.6931472,1.609438,1.222238,1.3438076,1.3659827,1.3438103,1.3388568,1.3438103,1.3701597
06248702,2022-08-28,2022-07-10,0.6931472,1.3862944,1.222238,1.3438076,1.3674608,1.3438103,1.3388568,1.3438103,1.3701597
06248702,2022-09-04,2022-07-10,0.6931472,1.7917595,1.222238,1.3438076,1.368939,1.3438103,1.3388568,1.3438103,1.3701597
06248702,2022-09-11,2022-09-04,2.1972246,0.6931472,1.1772469,0.88121206,0.8832389,0.8812132,0.9340224,0.8812132,0.5198604
06248702,2022-09-18,2022-09-04,1.609438,0.0,1.1772469,0.88121206,0.88344157,0.8812132,0.9340224,0.8812132,0.5198604
06248702,2022-09-25,2022-09-04,1.9459101,1.609438,1.1772469,0.88121206,0.8836441,0.8812132,0.9340224,0.8812132,0.5198604
06248702,2022-10-02,2022-09-04,1.609438,1.609438,1.1772469,0.88121206,0.8838467,0.8812132,0.9340224,0.8812132,0.5198604
06248702,2022-10-09,2022-09-04,0.0,1.9459101,1.1772469,0.88121206,0.88404924,0.8812132,0.9340224,0.8812132,0.5198604
06248702,2022-10-16,2022-09-04,1.3862944,1.3862944,1.1772469,0.88121206,0.88425183,0.8812132,0.9340224,0.8812132,0.5198604
06248702,2022-10-23,2022-09-04,0.0,2.1972246,1.1772469,0.88121206,0.8844544,0.8812132,0.9340224,0.8812132,0.5198604
06248702,2022-10-30,2022-09-04,1.3862944,0.6931472,1.1772469,0.88121206,0.8846571,0.8812132,0.9340224,0.8812132,0.5198604
06248702,2022-11-06,2022-10-30,0.6931472,1.609438,1.1817652,1.0413761,1.0433693,1.0413766,1.0476838,1.0413766,0.6931472
06248702,2022-11-13,2022-10-30,1.3862944,1.609438,1.1817652,1.0413761,1.0435686,1.0413766,1.0476838,1.0413766,0.6931472
06248702,2022-11-20,2022-10-30,0.0,1.609438,1.1817652,1.0413761,1.0437678,1.0413766,1.0476838,1.0413766,0.6931472
06248702,2022-11-27,2022-10-30,0.6931472,1.609438,1.1817652,1.0413761,1.0439671,1.0413766,1.0476838,1.0413766,0.6931472
06248702,2022-12-04,2022-10-30,0.0,0.0,1.1817652,1.0413761,1.0441664,1.0413766,1.0476838,1.0413766,0.6931472
06248702,2022-12-11,2022-10-30,0.0,1.3862944,1.1817652,1.0413761,1.0443658,1.0413766,1.0476838,1.0413766,0.6931472
06248702,2022-12-18,2022-10-30,1.609438,1.609438,1.1817652,1.0413761,1.0445651,1.0413766,1.0476838,1.0413766,0.6931472
06248702,2022-12-25,2022-10-30,0.6931472,0.6931472,1.1817652,1.0413761,1.0447643,1.0413766,1.0476838,1.0413766,0.6931472
06254201,2022-05-22,2022-05-15,0.6931472,1.3339224,1.336502,1.421833,1.4187808,1.4218332,1.4122277,1.4218332,1.6903932
06254201,2022-05-29,2022-05-15,1.7917595,1.3339224,1.336502,1.421833,1.4184756,1.4218332,1.4122277,1.4218332,1.6903932
06254201,2022-06-05,2022-05-15,1.3862944,1.3339224,1.336502,1.421833,1.4181705,1.4218332,1.4122277,1.4218332,1.6903932
06254201,2022-06-12,2022-05-15,1.3862944,1.3339223,1.336502,1.421833,1.4178653,1.4218332,1.4122277,1.4218332,1.6903932
06254201,2022-06-19,2022-05-15,2.6741486,1.3339223,1.336502,1.421833,1.4175601,1.4218332,1.4122277,1.4218332,1.6903932
06254201,2022-06-26,2022-05-15,1.9459101,1.3339223,1.336502,1.421833,1.4172549,1.4218332,1.4122277,1.4218332,1.6903932
06254201,2022-07-03,2022-05-15,1.609438,1.3339223,1.336502,1.421833,1.4169497,1.4218332,1.4122277,1.4218332,1.6903932
06254201,2022-07-10,2022-05-15,0.6931472,1.3339221,1.336502,1.421833,1.4166446,1.4218332,1.4122277,1.4218332,1.6903932
06254201,2022-07-17,2022-07-10,1.7917595,1.211464,1.3437257,1.4799693,1.4786111,1.4799694,1.4735296,1.4799694,1.7306609
06254201,2022-07-24,2022-07-10,0.6931472,1.0868139,1.3437257,1.4799693,1.4784753,1.4799694,1.4735296,1.4799694,1.7306609
06254201,2022-07-31,2022-07-10,2.1972246,0.91212565,1.3437257,1.4799693,1.4783396,1.4799694,1.4735296,1.4799694,1.7306609
06254201,2022-08-07,2022-07-10,1.3862944,0.95922863,1.3437257,1.4799693,1.4782038,1.4799694,1.4735296,1.4799694,1.7306609
06254201,2022-08-14,2022-07-10,1.3862944,0.8987533,1.3437257,1.4799693,1.478068,1.4799694,1.4735296,1.4799694,1.7306609
06254201,2022-08-21,2022-07-10,0.6931472,0.8384969,1.3437257,1.4799693,1.4779322,1.4799694,1.4735296,1.4799694,1.7306609
06254201,2022-08-28,2022-07-10,0.6931472,0.8135315,1.3437257,1.4799693,1.4777964,1.4799694,1.4735296,1.4799694,1.7306609
06254201,2022-09-04,2022-07-10,1.609438,0.7720159,1.3437257,1.4799693,1.4776607,1.4799694,1.4735296,1.4799694,1.7306609
06254201,2022-09-11,2022-09-04,1.609438,1.1819707,1.3421905,1.3608458,1.3593868,1.3608458,1.3599126,1.3608458,1.0955067
06254201,2022-09-18,2022-09-04,0.6931472,1.1258386,1.3421905,1.3608458,1.3592409,1.3608458,1.3599126,1.3608458,1.0955067
06254201,2022-09-25,2022-09-04,0.0,0.95667756,1.3421905,1.3608458,1.359095,1.3608458,1.3599126,1.3608458,1.0955067
06254201,2022-10-02,2022-09-04,1.3862944,0.97372603,1.3421905,1.3608458,1.3589491,1.3608458,1.3599126,1.3608458,1.0955067
06254201,2022-10-09,2022-09-04,1.3862944,1.158743,1.3421905,1.3608458,1.3588032,1.3608458,1.3599126,1.3608458,1.0955067
06254201,2022-10-16,2022-09-04,0.0,1.0523124,1.3421905,1.3608458,1.3586572,1.3608458,1.3599126,1.3608458,1.0955067
06254201,2022-10-23,2022-09-04,0.6931472,1.0177444,1.3421905,1.3608458,1.3585113,1.3608458,1.3599126,1.3608458,1.0955067
06254201,2022-10-30,2022-09-04,1.9459101,0.96840596,1.3421905,1.3608458,1.3583654,1.3608458,1.3599126,1.3608458,1.0955067
06254201,2022-11-06,2022-10-30,1.609438,1.3255631,1.3272035,1.1486049,1.1450602,1.148605,1.1483116,1.148605,1.0063379
06254201,2022-11-13,2022-10-30,1.3862944,1.3255631,1.3272035,1.1486049,1.1447057,1.148605,1.1483116,1.148605,1.0063379
06254201,2022-11-20,2022-10-30,1.3862944,1.3255631,1.3272035,1.1486049,1.1443511,1.148605,1.1483116,1.148605,1.0063379
06254201,2022-11-27,2022-10-30,2.1972246,1.3255631,1.3272035,1.1486049,1.1439966,1.148605,1.1483116,1.148605,1.0063379
06254201,2022-12-04,2022-10-30,0.0,1.3255631,1.3272035,1.1486049,1.1436421,1.148605,1.1483116,1.148605,1.0063379
06254201,2022-12-11,2022-10-30,1.3862944,1.3255631,1.3272035,1.1486049,1.1432875,1.148605,1.1483116,1.148605,1.0063379
06254201,2022-12-18,2022-10-30,0.6931472,1.325563,1.3272035,1.1486049,1.142933,1.148605,1.1483116,1.148605,1.0063379
06254201,2022-12-25,2022-10-30,1.3862944,1.325563,1.3272035,1.1486049,1.1425785,1.148605,1.1483116,1.148605,1.0063379
06254201OM,2022-05-22,2022-05-15,1.3862944,1.1600993,1.2400982,1.1785085,1.1640426,1.1810329,1.1710225,1.1810329,1.2687935
06254201OM,2022-05-29,2022-05-15,0.6931472,1.288518,1.2400982,1.1783075,1.1623434,1.1810329,1.1710225,1.1810329,1.2687935
06254201OM,2022-06-05,2022-05-15,1.3862944,1.1755612,1.2400982,1.17811,1.1606442,1.1810329,1.1710225,1.1810329,1.2687935
06254201OM,2022-06-12,2022-05-15,1.3862944,1.1248736,1.2400982,1.1779156,1.158945,1.1810329,1.1710225,1.1810329,1.2687935
06254201OM,2022-06-19,2022-05-15,0.6931472,1.1082131,1.2400982,1.1777244,1.1572459,1.1810329,1.1710225,1.1810329,1.2687935
06254201OM,2022-06-26,2022-05-15,0.0,1.0520942,1.2400982,1.1775361,1.1555467,1.1810329,1.1710225,1.1810329,1.2687935
06254201OM,2022-07-03,2022-05-15,0.0,1.0159982,1.2400982,1.1773511,1.1538475,1.1810329,1.1710225,1.1810329,1.2687935
06254201OM,2022-07-10,2022-05-15,1.9459101,0.9810609,1.2400982,1.177169,1.1521484,1.1810329,1.1710225,1.1810329,1.2687935
06254201OM,2022-07-17,2022-07-10,1.3862944,1.1143417,1.2167869,1.0261312,1.0094947,1.0294741,1.0222449,1.0294741,0.6597643
06254201OM,2022-07-24,2022-07-10,2.1972246,1.114132,1.2167869,1.0258048,1.0074966,1.0294741,1.0222449,1.0294741,0.6597643
06254201OM,2022-07-31,2022-07-10,0.6931472,1.1139222,1.2167869,1.0254803,1.0054985,1.0294741,1.0222449,1.0294741,0.6597643
06254201OM,2022-08-07,2022-07-10,2.1972246,1.1137125,1.2167869,1.0251578,1.0035005,1.0294741,1.0222449,1.0294741,0.6597643
06254201OM,2022-08-14,2022-07-10,1.609438,1.1135029,1.2167869,1.0248374,1.0015025,1.0294741,1.0222449,1.0294741,0.6597643
06254201OM,2022-08-21,2022-07-10,1.9459101,1.1132933,1.2167869,1.024519,0.99950445,1.0294741,1.0222449,1.0294741,0.6597643
06254201OM,2022-08-28,2022-07-10,0.6931472,1.1130837,1.2167869,1.0242026,0.99750644,1.0294741,1.0222449,1.0294741,0.6597643
06254201OM,2022-09-04,2022-07-10,0.6931472,1.1128742,1.2167869,1.0238883,0.9955084,1.0294741,1.0222449,1.0294741,0.6597643
06254201OM,2022-09-11,2022-09-04,1.609438,1.609438,1.2319458,1.2166396,1.2057979,1.2179646,1.1964738,1.2179646,1.2354106
